Date,Time,cer,c_vt,c_vrm,c_vrc,pm,c_vbb,c_vbn,c_vbr,dconv,fconv,recept,c_bmc,c_bme,vlb,vlh,EJ,VTAS,VTEX,VRM,VRC,VBB,VBN,VBR,CONV,BMC,BME,DVL,PINCES,DEB,FIN,Dword_capteurs,Dword_actionneurs,int_capteurs,int_actionneurs
16/04/2021,10:57:35,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0100000000110110,1001000000001,16438,4609
16/04/2021,10:57:35,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0100000000110110,1001000000001,16438,4609
16/04/2021,10:57:35,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110110,1000000000001,20534,4097
16/04/2021,10:57:35,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110110,1000000000001,20534,4097
16/04/2021,10:57:35,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:35,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:35,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110101,1000000001000,20533,4104
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:37,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111001,1000000000011,20537,4099
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:38,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000000101000,1000000010000,20520,4112
16/04/2021,10:57:39,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000000101000,1000000010000,20520,4112
16/04/2021,10:57:40,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000001101000,1100000010000,20584,6160
16/04/2021,10:57:40,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000001101000,1100000010000,20584,6160
16/04/2021,10:57:40,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0111000001101000,0100100010000,28776,2320
16/04/2021,10:57:40,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0011000001101000,0100100010000,12392,2320
16/04/2021,10:57:40,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0011010001101000,0100110010000,13416,2448
16/04/2021,10:57:40,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1011001001101000,0100110010000,45672,2448
16/04/2021,10:57:40,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1011001001101001,0100110010100,45673,2452
16/04/2021,10:57:40,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001100001,0100110010100,41569,2452
16/04/2021,10:57:40,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001100001,0100110010100,41569,2452
16/04/2021,10:57:41,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:41,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:41,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:41,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001100001,0100110010100,41569,2452
16/04/2021,10:57:41,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1010001001110001,0100110000100,41585,2436
16/04/2021,10:57:41,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1010101000110001,1010010000100,43569,5252
16/04/2021,10:57:41,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1000101000110001,1010010000100,35377,5252
16/04/2021,10:57:41,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:41,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:41,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:42,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110101,1010010000010,18997,5250
16/04/2021,10:57:42,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:42,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:42,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:42,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0100101000110110,1010010000011,18998,5251
16/04/2021,10:57:42,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100100000110110,1001000000011,18486,4611
16/04/2021,10:57:42,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100100000110110,1001000000011,18486,4611
16/04/2021,10:57:42,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100100000110110,1001000000011,18486,4611
16/04/2021,10:57:42,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0100000000110110,1001000000001,16438,4609
16/04/2021,10:57:43,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0100000000110110,1001000000001,16438,4609
16/04/2021,10:57:43,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110110,1000000000001,20534,4097
16/04/2021,10:57:43,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110110,1000000000001,20534,4097
16/04/2021,10:57:43,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0101000000110100,1000000000001,20532,4097
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110101,1000000001000,20533,4104
16/04/2021,10:57:44,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:45,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0101000000110001,1000000001000,20529,4104
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111001,1000000000000,20537,4096
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000111000,1000000000011,20536,4099
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:46,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0101000000111010,1000000000010,20538,4098
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:47,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0101000000111010,1000000000000,20538,4096
16/04/2021,10:57:48,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000000101000,1000000010000,20520,4112
16/04/2021,10:57:48,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000000101000,1000000010000,20520,4112
16/04/2021,10:57:48,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000000101000,1000000010000,20520,4112
16/04/2021,10:57:48,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0101000001101000,1100000010000,20584,6160
16/04/2021,10:57:48,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0111000001101000,0100100010000,28776,2320
16/04/2021,10:57:48,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0011000001101000,0100100010000,12392,2320
16/04/2021,10:57:48,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0011000001101000,0100100010000,12392,2320
16/04/2021,10:57:48,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0011010001101000,0100110010000,13416,2448
16/04/2021,10:57:48,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1011001001101001,0100110010100,45673,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001100001,0100110010100,41569,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001000001,0100110010100,41537,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1010001001100001,0100110010100,41569,2452
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1010001001110001,0100110000100,41585,2436
16/04/2021,10:57:49,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1010001001110001,0100110000100,41585,2436
16/04/2021,10:57:49,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1000101000110001,1010010000100,35377,5252
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0000101000110001,1010010000100,2609,5252
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110101,1010010000010,18997,5250
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0100101000110100,1010010000010,18996,5250
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0100101000110110,1010010000011,18998,5251
16/04/2021,10:57:50,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100101000110110,1001000000011,18998,4611
16/04/2021,10:57:51,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100100000110110,1001000000011,18486,4611
16/04/2021,10:57:51,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100100000110110,1001000000011,18486,4611
16/04/2021,10:57:51,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:51,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,10:57:51,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
